"Latest: Wavelength (nm)","Latest: Absorbance","Run 1: Wavelength (nm)","Run 1: Absorbance","Run 2: Wavelength (nm)","Run 2: Absorbance","Run 3: Wavelength (nm)","Run 3: Absorbance","Run 4: Wavelength (nm)","Run 4: Absorbance","Run 5: Wavelength (nm)","Run 5: Absorbance","Run 6: Wavelength (nm)","Run 6: Absorbance","Run 7: Wavelength (nm)","Run 7: Absorbance","Run 8: Wavelength (nm)","Run 8: Absorbance","Run 9: Wavelength (nm)","Run 9: Absorbance","Run 10: Wavelength (nm)","Run 10: Absorbance"
802.9,0.429639863414,802.9,0.0060522871158,802.9,-0.00137844022306,802.9,0.00392335749275,802.9,0.000363598010306,802.9,0.0195757062382,802.9,0.0199368988655,802.9,0.0122122455073,802.9,0.0153186054054,802.9,-0.000355868648432,802.9,0.0180765588314
803.7,0.43025869498,803.7,0.00580911198227,803.7,-0.000908380809828,803.7,0.00463312029499,803.7,0.000419902846906,803.7,0.0195627272586,803.7,0.0203356471472,803.7,0.0128686871749,803.7,0.0155534869728,803.7,-0.000179995348101,803.7,0.0178236577754
804.4,0.429750349281,804.4,0.00600162747349,804.4,-0.00134319217855,804.4,0.00471083264496,804.4,0.000335952128769,804.4,0.0190496055132,804.4,0.0207680739146,804.4,0.0129125739569,804.4,0.0153822421666,804.4,-0.00042073040638,804.4,0.0172888808924
805.2,0.428945402282,805.2,0.00573564719761,805.2,-0.00165376015015,805.2,0.00491718995551,805.2,0.00043102879699,805.2,0.0188103125043,805.2,0.0213124439286,805.2,0.0125894107172,805.2,0.0151575008304,805.2,-0.00114707577002,805.2,0.0171411597213
806,0.427619180259,806,0.00560244348864,806,-0.0021039140798,806,0.00417834805374,806,0.000475965100268,806,0.0187701086179,806,0.0209289218908,806,0.0118397620601,806,0.0146590252508,806,-0.0014644667405,806,0.0167812572692
806.7,0.426936504005,806.7,0.0051388051536,806.7,-0.00194246588741,806.7,0.00404874582614,806.7,0.000535511942783,806.7,0.0184940798726,806.7,0.0204799677442,806.7,0.0111452408738,806.7,0.0141488033114,806.7,-0.00135128515287,806.7,0.0164426168773
807.5,0.425989045546,807.5,0.00515401684922,807.5,-0.00166086513448,807.5,0.00429154574146,807.5,0.000398534104206,807.5,0.0189305381013,807.5,0.0201490143697,807.5,0.010991768914,807.5,0.0139158345244,807.5,-0.000800660606112,807.5,0.0163298604091
808.3,0.425716304032,808.3,0.00471232156575,808.3,-0.0015410155442,808.3,0.00435813177661,808.3,-0.000201078102783,808.3,0.0188809433242,808.3,0.0202624707342,808.3,0.0106109627497,808.3,0.0137400788007,808.3,-0.000740794970544,808.3,0.0159643779887
809.1,0.425466121314,809.1,0.00489838139887,809.1,-0.00173616351662,809.1,0.00472583366479,809.1,-7.39597991157E-005,809.1,0.0189189919036,809.1,0.0200202677528,809.1,0.0110359273348,809.1,0.0141947360544,809.1,-0.000957825125155,809.1,0.0163423789567
809.8,0.424741921632,809.8,0.00523117195828,809.8,-0.00204593854225,809.8,0.00438014105061,809.8,-3.92089511592E-005,809.8,0.0186257379245,809.8,0.0198498941071,809.8,0.0107299736185,809.8,0.014129726978,809.8,-0.00105781788031,809.8,0.0157266896855
810.6,0.423569484254,810.6,0.00610133596379,810.6,-0.00159813880086,810.6,0.00517224728436,810.6,0.000609078886972,810.6,0.0188926166713,810.6,0.019656620259,810.6,0.0115962697398,810.6,0.0143780455119,810.6,-0.000498654279811,810.6,0.0161440296646
811.4,0.422224498778,811.4,0.00627254858145,811.4,-0.00157449083592,811.4,0.00532096228377,811.4,0.00055629840473,811.4,0.0186120843462,811.4,0.0197957712794,811.4,0.0118469906586,811.4,0.0147422878287,811.4,-2.81323381435E-006,811.4,0.0159176414582
812.1,0.422487085801,812.1,0.00690563954333,812.1,-0.000612316819861,812.1,0.00601524946161,812.1,0.000976748472234,812.1,0.0186753347053,812.1,0.0202526290717,812.1,0.0125368467577,812.1,0.0154646006735,812.1,0.000428843350316,812.1,0.016893561382
812.9,0.422103080295,812.9,0.0066361216421,812.9,-0.000854358111031,812.9,0.00576039863337,812.9,0.000886467281778,812.9,0.0184289443631,812.9,0.0206026292358,812.9,0.0123035642631,812.9,0.0157621906379,812.9,0.000269551016578,812.9,0.0167418774741
813.7,0.421543963005,813.7,0.00612211267604,813.7,-0.000937206150114,813.7,0.00530940167741,813.7,0.000635339188383,813.7,0.0179116734598,813.7,0.0203673023104,813.7,0.0118328357828,813.7,0.0151485992906,813.7,-0.000300379468902,813.7,0.016592310401
814.4,0.419949597817,814.4,0.00511021768104,814.4,-0.00181624334144,814.4,0.00497455017651,814.4,-2.0699528843E-005,814.4,0.0174292035555,814.4,0.0199798315225,814.4,0.0114126009492,814.4,0.0151517877985,814.4,-0.000594120802081,814.4,0.0155759547588
815.2,0.41831053557,815.2,0.00474128241442,815.2,-0.00220221068369,815.2,0.00483673910674,815.2,-0.000566634568241,815.2,0.0165683676195,815.2,0.0195139417052,815.2,0.0108898521243,815.2,0.0143026871447,815.2,-0.00108911712655,815.2,0.0146216859469
816,0.416888713111,816,0.00486999743663,816,-0.00206814904411,816,0.00504645600928,816,-0.000266133122526,816,0.0167617918204,816,0.0196656567541,816,0.0106662370238,816,0.0146631181057,816,-0.000876945033907,816,0.0143358375594
816.7,0.416340508092,816.7,0.00479600313822,816.7,-0.00203639648385,816.7,0.0045941063536,816.7,-0.000254473812805,816.7,0.0167600048274,816.7,0.0192767121832,816.7,0.010512605438,816.7,0.0136577944158,816.7,-0.00107273431024,816.7,0.0139902976708
817.5,0.415826802576,817.5,0.00478144449361,817.5,-0.00200806228496,817.5,0.00441682107581,817.5,8.95343347229E-005,817.5,0.017147697729,817.5,0.0188801263723,817.5,0.010468297153,817.5,0.0137128218755,817.5,-0.000933675975218,817.5,0.0144378073483
818.3,0.416058149621,818.3,0.00491207391186,818.3,-0.00171189084831,818.3,0.00410483678628,818.3,0.000329307895542,818.3,0.0173808438019,818.3,0.019572334771,818.3,0.0111740274109,818.3,0.0137119794552,818.3,-0.000905330908539,818.3,0.0146027343708
819.1,0.41533254857,819.1,0.00534442619518,819.1,-0.0017611203804,819.1,0.00392405051567,819.1,-7.02235448689E-005,819.1,0.0167219636194,819.1,0.0196054373387,819.1,0.0110392505301,819.1,0.0139231417473,819.1,-0.00102231823307,819.1,0.0149016503406
819.8,0.415959265825,819.8,0.00655722987981,819.8,-0.00124565237965,819.8,0.00435608468375,819.8,-3.66731519486E-005,819.8,0.016833176523,819.8,0.0205972170053,819.8,0.0123373561843,819.8,0.0146724149514,819.8,-0.000219460772342,819.8,0.0156707121201
820.6,0.416398666657,820.6,0.00689121061299,820.6,-0.00141983063054,820.6,0.00458124636899,820.6,-0.000417834460201,820.6,0.0167081982496,820.6,0.0200488898402,820.6,0.0120041240793,820.6,0.0144340530889,820.6,0.000268157045769,820.6,0.0158737266932
821.4,0.417203033292,821.4,0.007376379183,821.4,-0.000972837514198,821.4,0.00491225369058,821.4,0.000714029219971,821.4,0.0177482477796,821.4,0.0204467175306,821.4,0.0124056394512,821.4,0.0154700969208,821.4,0.000931734931362,821.4,0.0164357231925
822.1,0.416907006135,822.1,0.00623655363214,822.1,-0.0014671825989,822.1,0.00411002320273,822.1,0.000943871508126,822.1,0.0178836528537,822.1,0.0198943569055,822.1,0.0116672977488,822.1,0.0152703236065,822.1,0.000726516048508,822.1,0.0156463799684
822.9,0.416616468694,822.9,0.00641583167175,822.9,-0.00135176910401,822.9,0.00422847888212,822.9,0.000982554243959,822.9,0.017884501603,822.9,0.0195026376226,822.9,0.0112162284258,822.9,0.0154058444294,822.9,-0.000367355276255,822.9,0.015394748025
823.7,0.415831177469,823.7,0.00545137344181,823.7,-0.00189639582712,823.7,0.00368158560074,823.7,0.000339755781464,823.7,0.0173660955682,823.7,0.0192572560085,823.7,0.0106429384316,823.7,0.0143225431346,823.7,-0.000771587439199,823.7,0.0150866014769
824.4,0.416030284629,824.4,0.00575165513394,824.4,-0.00113468758169,824.4,0.00417499361938,824.4,0.000671367304419,824.4,0.0175197791294,824.4,0.0198977380822,824.4,0.0101755914359,824.4,0.0142113944113,824.4,-0.00139201406822,824.4,0.0153245045869
825.2,0.415950524855,825.2,0.00498032194494,825.2,-0.00160155513914,825.2,0.00333902108957,825.2,0.00015742075646,825.2,0.0169326863969,825.2,0.0199296495487,825.2,0.0102431863379,825.2,0.0135569331123,825.2,-0.00170218895502,825.2,0.0143880857017
826,0.41542088366,826,0.00535716621838,826,-0.00100270579335,826,0.0037420749765,826,0.000799224455122,826,0.0168548836477,826,0.0199871142009,826,0.0101658030118,826,0.0139786331818,826,-0.00250639151585,826,0.0145440949589
826.7,0.414645960107,826.7,0.00511660933301,826.7,-0.00144276642697,826.7,0.00341393246493,826.7,0.000701296410362,826.7,0.0165302078207,826.7,0.019504899534,826.7,0.0103895328612,826.7,0.0141111101628,826.7,-0.00256893907726,826.7,0.0144165478461
827.5,0.413736248489,827.5,0.00567764563553,827.5,-0.00112430838077,827.5,0.0041254155608,827.5,0.00154450251297,827.5,0.0162968866818,827.5,0.0198910926368,827.5,0.0107879882482,827.5,0.0149936477735,827.5,-0.00203764785847,827.5,0.0149271276555
828.3,0.414129143592,828.3,0.0063199362439,828.3,-0.000960295617749,828.3,0.00480115492832,828.3,0.00201901097605,828.3,0.016324240067,828.3,0.0202584211452,828.3,0.0109946331934,828.3,0.0160986371136,828.3,-0.00113702584494,828.3,0.014859478266
829.1,0.414199256201,829.1,0.00700177394107,829.1,-0.000806613649609,829.1,0.00521205866289,829.1,0.0025099700996,829.1,0.0165373140325,829.1,0.0203260736262,829.1,0.0113698834605,829.1,0.0163152359008,829.1,-0.000616198637904,829.1,0.014897228799
829.8,0.414690263001,829.8,0.00712606883553,829.8,-0.000493163428191,829.8,0.00530159315847,829.8,0.00321520838918,829.8,0.0173489519184,829.8,0.0202595804565,829.8,0.0116714866572,829.8,0.0161373944679,829.8,-0.000177580042978,829.8,0.0154313249004
830.6,0.414531130571,830.6,0.00714167268929,830.6,-0.00128187028986,830.6,0.00480871180822,830.6,0.00295792165586,830.6,0.0175303582558,830.6,0.0196165513431,830.6,0.0119897332705,830.6,0.0153309750398,830.6,-0.000170488167958,830.6,0.0151151087075
831.4,0.414421540014,831.4,0.00692138508868,831.4,-0.0013541031636,831.4,0.00482133852077,831.4,0.00274703433847,831.4,0.0173042563056,831.4,0.0193960541799,831.4,0.0118748555146,831.4,0.0150642180137,831.4,-0.000567702066545,831.4,0.015316239856
832.2,0.413838720549,832.2,0.00713616572449,832.2,-0.00126605813157,832.2,0.00420066238908,832.2,0.00222097818171,832.2,0.0177170357081,832.2,0.0198646336463,832.2,0.0116265407718,832.2,0.0155261910442,832.2,-0.000803893235957,832.2,0.0147822942014
833,0.412633664113,833,0.00663818400724,833,-0.001485954884,833,0.00429581111787,833,0.00156729633688,833,0.0174992099991,833,0.0197457860206,833,0.0110545846772,833,0.0150906812922,833,-0.00155947416854,833,0.0147997962554
833.9,0.411430714262,833.9,0.00668204562322,833.9,-0.00142374098311,833.9,0.00378066832695,833.9,0.00160143952988,833.9,0.0176047007959,833.9,0.0198427939225,833.9,0.0110158596679,833.9,0.0152893795019,833.9,-0.00182281332043,833.9,0.0142459805354
834.7,0.41006970681,834.7,0.0062331847711,834.7,-0.00143193054014,834.7,0.00412279070195,834.7,0.00168524503921,834.7,0.0172178234534,834.7,0.0189947967782,834.7,0.0107187709246,834.7,0.0148903167263,834.7,-0.00193249569839,834.7,0.0147868218411
835.6,0.410050799589,835.6,0.0061194895155,835.6,-0.00150366348997,835.6,0.00362311381123,835.6,0.0020660555154,835.6,0.0171925085304,835.6,0.0192204601667,835.6,0.0109301106225,835.6,0.0146216371417,835.6,-0.00158708462619,835.6,0.0147431630298
836.4,0.410478694699,836.4,0.00620433619698,836.4,-0.00194094861854,836.4,0.00346983039836,836.4,0.00171489312782,836.4,0.0164932727985,836.4,0.0189312215482,836.4,0.0102591913301,836.4,0.0145014246963,836.4,-0.00163438965067,836.4,0.0146449013586
837.3,0.410617951474,837.3,0.00647831524813,837.3,-0.00257693567714,837.3,0.00378491257929,837.3,0.00174511419319,837.3,0.0159097745368,837.3,0.0193299542406,837.3,0.0104378212162,837.3,0.01488126107,837.3,-0.00201182015355,837.3,0.0141338753426
838.1,0.410652673939,838.1,0.00675006920957,838.1,-0.0025078933415,838.1,0.00381787121986,838.1,0.00211420804195,838.1,0.0157456806982,838.1,0.0195984977332,838.1,0.0104048915457,838.1,0.015617738647,838.1,-0.00218313191728,838.1,0.0142313279292
839,0.411271184762,839,0.00719043751179,839,-0.00219979255281,839,0.00438916746344,839,0.00259100942986,839,0.0167347581414,839,0.020816284293,839,0.0110490602542,839,0.016499746698,839,-0.00184236375779,839,0.0147815775462
839.8,0.41087189272,839.8,0.00718200350863,839.8,-0.00159870872231,839.8,0.00397477018511,839.8,0.0031587751965,839.8,0.0168304921799,839.8,0.0208719246017,839.8,0.0113144835963,839.8,0.0164410818652,839.8,-0.00110208767303,839.8,0.015350704854
840.7,0.410413575252,840.7,0.00743415025858,840.7,-0.00144217057164,840.7,0.00425885728032,840.7,0.00355238547328,840.7,0.0169395977506,840.7,0.020698125142,840.7,0.0112555713324,840.7,0.0170330481933,840.7,-0.00119641631051,840.7,0.0154860413953
841.5,0.408972488345,841.5,0.00721399474528,841.5,-0.00127582929417,841.5,0.00403227616044,841.5,0.00363735698033,841.5,0.0167494357895,841.5,0.0201514921198,841.5,0.0110832574549,841.5,0.0165000957539,841.5,-0.00146324739695,841.5,0.0154045035747
842.4,0.408868267044,842.4,0.0065112118296,842.4,-0.00201993203857,842.4,0.00387471760582,842.4,0.00306058263519,842.4,0.0169137121225,842.4,0.0188276333144,842.4,0.0104267274145,842.4,0.0164623455432,842.4,-0.00203352058631,842.4,0.0148455072462
843.2,0.408297601703,843.2,0.00632857726317,843.2,-0.00180464371079,843.2,0.00380074652641,843.2,0.0030325180912,843.2,0.0170189391018,843.2,0.0187531028735,843.2,0.0107349336492,843.2,0.0158394361815,843.2,-0.00208598466493,843.2,0.0145689398606
844.1,0.406691599526,844.1,0.00652620474746,844.1,-0.00224401388005,844.1,0.00415512014345,844.1,0.00334632144923,844.1,0.016553812169,844.1,0.0178416005403,844.1,0.010339951931,844.1,0.0157107182426,844.1,-0.00188581546731,844.1,0.014045507171
844.9,0.405040476819,844.9,0.0070831505265,844.9,-0.00204674031424,844.9,0.00442222673204,844.9,0.00368023670348,844.9,0.0164219275192,844.9,0.0183683794168,844.9,0.0103399866513,844.9,0.0156605370488,844.9,-0.00204127265448,844.9,0.0136408975349
845.8,0.404561324605,845.8,0.00785606847602,845.8,-0.0015132340861,845.8,0.00487271009156,845.8,0.00443681286471,845.8,0.017133301591,845.8,0.0189766076099,845.8,0.0104480454854,845.8,0.0160482427401,845.8,-0.0017726276404,845.8,0.0136973998949
846.6,0.404371411049,846.6,0.00825622862796,846.6,-0.00100961649797,846.6,0.00464007656568,846.6,0.00467340584505,846.6,0.0173015161364,846.6,0.0193094425242,846.6,0.0101259049992,846.6,0.0163839316319,846.6,-0.00204438568003,846.6,0.0139400220234
847.5,0.404483380749,847.5,0.00884708446155,847.5,-0.000668953617734,847.5,0.00465716722794,847.5,0.00489309225684,847.5,0.0175143540185,847.5,0.0196940107385,847.5,0.0102301621956,847.5,0.0166059237155,847.5,-0.00227336153843,847.5,0.0142623082923
848.3,0.403633139421,848.3,0.00836605642,848.3,-0.00118240212441,848.3,0.00448620599994,848.3,0.00478249335862,848.3,0.0167801829057,848.3,0.018743078129,848.3,0.00986971290399,848.3,0.017187789695,848.3,-0.00147255546649,848.3,0.0146951989701
849.2,0.403953609686,849.2,0.00806495478966,849.2,-0.00134184389355,849.2,0.00472156915733,849.2,0.00504297589102,849.2,0.0164259700277,849.2,0.0194576207135,849.2,0.010778133618,849.2,0.0173121233625,849.2,-0.00075609064507,849.2,0.014636240638
850,0.403844894676,850,0.00789006593205,850,-0.00142778682557,850,0.00488483118266,850,0.00571329864567,850,0.017041137157,850,0.0201392331887,850,0.0111622008985,850,0.0173363022609,850,-2.52375106156E-005,850,0.0152710015531
850.9,0.403922951249,850.9,0.0075530468091,850.9,-0.00108007441271,850.9,0.00504421924941,850.9,0.00590163161118,850.9,0.0172154962113,850.9,0.0214024470903,850.9,0.0116178167781,850.9,0.0178262203501,850.9,-0.000187142748151,850.9,0.015025161434
851.7,0.402811332367,851.7,0.0072628282344,851.7,-0.000547836952123,851.7,0.00560311659568,851.7,0.00664290687406,851.7,0.0175772517211,851.7,0.0213988312497,851.7,0.0118212389234,851.7,0.0184918221568,851.7,-0.000433609798344,851.7,0.0160942078314
852.6,0.401768220472,852.6,0.00745367530717,852.6,0.000193046405049,852.6,0.00590100302516,852.6,0.00653904142392,852.6,0.0170445115215,852.6,0.0213759874079,852.6,0.0122369666106,852.6,0.0194752892109,852.6,-0.000137622216645,852.6,0.0167061793247
853.4,0.400978584282,853.4,0.00816130218834,853.4,0.000175780246826,853.4,0.00591036302548,853.4,0.00708851010505,853.4,0.0168150396317,853.4,0.0203676173893,853.4,0.0125005555311,853.4,0.0184933317899,853.4,-0.000975543208539,853.4,0.0165269163701
854.3,0.400391254652,854.3,0.00867395056697,854.3,-0.00025727769162,854.3,0.00492224186095,854.3,0.00670547763436,854.3,0.0165184621279,854.3,0.0195983856898,854.3,0.0120494242228,854.3,0.0182456961491,854.3,-0.00115579870841,854.3,0.0153826946945
855.1,0.399708004429,855.1,0.00855428741028,855.1,-0.00154830418558,855.1,0.00470684551179,855.1,0.00697290982089,855.1,0.0165085970005,855.1,0.0191627761391,855.1,0.0112107106019,855.1,0.0177483237974,855.1,-0.00182295312093,855.1,0.0142783956478
856,0.399200586456,856,0.00835602229243,856,-0.00190646920868,856,0.00472698249058,856,0.00697373343184,856,0.0165369923998,856,0.0195067695619,856,0.0109908878269,856,0.0178259779214,856,-0.00210055699627,856,0.0141231217815
856.8,0.398602150512,856.8,0.00804237570938,856.8,-0.00256308084557,856.8,0.00531464946547,856.8,0.00723767100666,856.8,0.0160289896564,856.8,0.0197039900201,856.8,0.0108862179917,856.8,0.0176847424458,856.8,-0.00247174322432,856.8,0.0140996704055
857.7,0.39918903751,857.7,0.00879723890796,857.7,-0.00152159675067,857.7,0.00569196382462,857.7,0.0075822405544,857.7,0.0158135592085,857.7,0.0201786948036,857.7,0.0122985650851,857.7,0.017545638663,857.7,-0.00193320045512,857.7,0.0146253140831
858.5,0.398721284031,858.5,0.00906745468087,858.5,-0.00110997629226,858.5,0.00586577714706,858.5,0.00715201969679,858.5,0.0153240773484,858.5,0.0205524338627,858.5,0.0120444634875,858.5,0.0179986494426,858.5,-0.00174418460855,858.5,0.0149854341669
859.4,0.398722028453,859.4,0.00901614716055,859.4,-0.00157964297809,859.4,0.00562263318585,859.4,0.00717011224793,859.4,0.015641566128,859.4,0.0202708104243,859.4,0.0125378648941,859.4,0.017778644248,859.4,-0.00174419852838,859.4,0.0151451260256
860.2,0.397602200576,860.2,0.00804851305071,860.2,-0.0019831945953,860.2,0.00492625224849,860.2,0.00737787323302,860.2,0.0149001518258,860.2,0.0196295779389,860.2,0.0110851979839,860.2,0.0179163811899,860.2,-0.00223075229252,860.2,0.0143832357932
861.1,0.39788193746,861.1,0.00836206791124,861.1,-0.00259796992591,861.1,0.00460070701936,861.1,0.00815872276011,861.1,0.0153598253956,861.1,0.0193149999348,861.1,0.0113839843345,861.1,0.0179640294621,861.1,-0.001573712158,861.1,0.0147542370497
861.9,0.398519207247,861.9,0.00880514110597,861.9,-0.00149049439993,861.9,0.00534400182688,861.9,0.00841261469795,861.9,0.0153820718279,861.9,0.0201535519847,861.9,0.0104427672143,861.9,0.0186136575394,861.9,-0.00132510595683,861.9,0.0154181688126
862.8,0.399378365695,862.8,0.00896349271723,862.8,-0.00201426497671,862.8,0.00559596350072,862.8,0.00834204110256,862.8,0.0158859043765,862.8,0.0202238037667,862.8,0.0104125726442,862.8,0.0185137792002,862.8,-0.00130350193744,862.8,0.0168018879401
863.6,0.39931913115,863.6,0.00853297358792,863.6,-0.00209250439643,863.6,0.00590439406852,863.6,0.00793855991914,863.6,0.015487884108,863.6,0.0202249754592,863.6,0.0101635380609,863.6,0.0180770823301,863.6,-0.00193292990169,863.6,0.0167584166528
864.5,0.39910849324,864.5,0.00815188222469,864.5,-0.00308803238872,864.5,0.00530967858534,864.5,0.00790988133215,864.5,0.0154207804293,864.5,0.0201229518895,864.5,0.0107541238835,864.5,0.0176907874003,864.5,-0.00181363803378,864.5,0.0166812140203
865.3,0.400046073092,865.3,0.00956585178117,865.3,-0.00199085775398,865.3,0.00520560071297,865.3,0.00902394457665,865.3,0.0160390311757,865.3,0.0211058702275,865.3,0.0112174620931,865.3,0.0182929075292,865.3,-0.00202049005187,865.3,0.0163604970164
866.2,0.399459474229,866.2,0.0100884194927,866.2,-0.00126919565079,866.2,0.0053804701601,866.2,0.00995272632628,866.2,0.0158333259826,866.2,0.0216283033604,866.2,0.0120563469846,866.2,0.0190531905517,866.2,-0.00156537725635,866.2,0.0169444746108
867,0.399101117278,867,0.0110444903538,867,2.63056638339E-005,867,0.00615078609762,867,0.0106952829483,867,0.0161494819843,867,0.0220525287581,867,0.0129833758859,867,0.0199689561166,867,-0.00212302301541,867,0.0169527364892
867.9,0.397206928215,867.9,0.0106372851123,867.9,-0.000312958585156,867.9,0.00682449001587,867.9,0.0103102253088,867.9,0.0157746862801,867.9,0.0220245303648,867.9,0.013122297233,867.9,0.0199372549483,867.9,-0.00184451124177,867.9,0.016655650642
868.7,0.396688856634,868.7,0.0111425499294,868.7,-0.0008670357412,868.7,0.0068372590602,868.7,0.00992978058227,868.7,0.0159529589412,868.7,0.0221333069916,868.7,0.0122026887917,868.7,0.0197543548297,868.7,-0.00267171529259,868.7,0.0158527846066
869.6,0.395053048883,869.6,0.0101560217693,869.6,-0.0020033039706,869.6,0.00657362118433,869.6,0.00905112932832,869.6,0.0149497379551,869.6,0.0210004983086,869.6,0.0106062086831,869.6,0.0188500133728,869.6,-0.00356741438176,869.6,0.0154785904115
870.4,0.394227609824,870.4,0.00999893233969,870.4,-0.00227736590666,870.4,0.0064234315354,870.4,0.00875720418032,870.4,0.0142074626003,870.4,0.0205740814214,870.4,0.0107712891225,870.4,0.0188461678791,870.4,-0.00379897386992,870.4,0.0150220112429
871.3,0.39430225484,871.3,0.0100630699661,871.3,-0.00213858662701,871.3,0.00728885272913,871.3,0.00901955565837,871.3,0.0143038438908,871.3,0.0213883893833,871.3,0.0116162554812,871.3,0.0194870743468,871.3,-0.00319167462757,871.3,0.0152212355679
872.1,0.39411422584,872.1,0.0110837596364,872.1,-0.0016399744056,872.1,0.00820584146728,872.1,0.0100149142219,872.1,0.0146289322098,872.1,0.0228372657186,872.1,0.0128552515268,872.1,0.0205527196118,872.1,-0.0015083166299,872.1,0.0152190155982
873,0.393407935952,873,0.0111702443208,873,-0.00183905537479,873,0.00863406740189,873,0.0107562150282,873,0.0148101662339,873,0.0232654497735,873,0.0131448376083,873,0.0207921477224,873,-0.00145289345428,873,0.0160750861399
873.8,0.39391841977,873.8,0.0112639790919,873.8,-0.00108844876631,873.8,0.00854013810822,873.8,0.0115564059595,873.8,0.01470216449,873.8,0.0226941913991,873.8,0.0126913789875,873.8,0.0215823476553,873.8,-0.000919318182761,873.8,0.0170424742913
874.7,0.393876267483,874.7,0.0113617051245,874.7,-0.000611751548091,874.7,0.00712895786582,874.7,0.0110191308358,874.7,0.0146881401703,874.7,0.0220140962967,874.7,0.0118566491354,874.7,0.0210366886788,874.7,-0.00199890594856,874.7,0.0174167659432
875.5,0.395136997427,875.5,0.0118110896242,875.5,-0.000226572584793,875.5,0.00722041938037,875.5,0.0110380947296,875.5,0.0145029184611,875.5,0.022101724009,875.5,0.0117181247668,875.5,0.0212152661021,875.5,-0.00189215322041,875.5,0.0176397766833
876.4,0.392996302729,876.4,0.0113613872361,876.4,-0.00116310155663,876.4,0.00616795248588,876.4,0.0104162829863,876.4,0.0141322197402,876.4,0.0213404104318,876.4,0.0109538734457,876.4,0.0196421307708,876.4,-0.00259287152644,876.4,0.0167787882477
877.2,0.39321596141,877.2,0.0116925114917,877.2,-0.00117172198143,877.2,0.00695084973125,877.2,0.0118784294813,877.2,0.0144154673949,877.2,0.0217335163638,877.2,0.0121745998887,877.2,0.0200100211191,877.2,-0.00264802826046,877.2,0.0170471990558
878.1,0.391339460014,878.1,0.0121301669757,878.1,-0.000960456791679,878.1,0.00767523987795,878.1,0.0120552558082,878.1,0.0150148985851,878.1,0.0217071143677,878.1,0.0123823439421,878.1,0.0203392767394,878.1,-0.00310984600738,878.1,0.0166729220686
878.9,0.389874107638,878.9,0.0130256645942,878.9,-2.94263170586E-005,878.9,0.00901807001877,878.9,0.0121857319267,878.9,0.0147879051381,878.9,0.0227467820529,878.9,0.0136842435506,878.9,0.02156869364,878.9,-0.00345387837205,878.9,0.0170152356527
879.8,0.387058267882,879.8,0.012953029786,879.8,0.000854126504223,879.8,0.00976798980124,879.8,0.0121881173383,879.8,0.0149739205289,879.8,0.0234976172282,879.8,0.0141836850353,879.8,0.0219017130498,879.8,-0.0034405570741,879.8,0.0174415553316
880.6,0.384764813145,880.6,0.0127991267318,880.6,0.000391838014193,880.6,0.00955493621877,880.6,0.0125603959415,880.6,0.0144698537449,880.6,0.0234353573313,880.6,0.0136909849487,880.6,0.0220045850306,880.6,-0.00356860506268,880.6,0.0176086036333
881.5,0.382589614514,881.5,0.0122547186009,881.5,-0.000115882279557,881.5,0.00974229050989,881.5,0.0128455621597,881.5,0.0146096031647,881.5,0.0227724862371,881.5,0.013712691062,881.5,0.0220537508307,881.5,-0.00366416809377,881.5,0.0179531645622
882.3,0.380502446297,882.3,0.0123100509482,882.3,-0.00121401738951,882.3,0.00918197786363,882.3,0.0119067539503,882.3,0.0133915269817,882.3,0.0222086070275,882.3,0.012471652286,882.3,0.021758000196,882.3,-0.00425745446135,882.3,0.0168401020649
883.2,0.379028010735,883.2,0.0124877168176,883.2,-0.00148314241006,883.2,0.00934307866866,883.2,0.0111104989909,883.2,0.0134741766522,883.2,0.0224611253398,883.2,0.0132314235864,883.2,0.0221801350432,883.2,-0.00364440102667,883.2,0.0167235503553
884,0.378994439985,884,0.0134108879194,884,-0.00122109907036,884,0.00931778134065,884,0.0120295033203,884,0.013435706693,884,0.0239654120306,884,0.0140713458844,884,0.0228920716533,884,-0.00390097670474,884,0.0168940493902
884.9,0.378118960846,884.9,0.0131275042943,884.9,-0.000825325271498,884.9,0.00891315910669,884.9,0.0129167740077,884.9,0.0136817629776,884.9,0.0241180434453,884.9,0.0151366997432,884.9,0.0231219241799,884.9,-0.00404356010042,884.9,0.0175630355532
885.7,0.376812155592,885.7,0.0130333779483,885.7,-0.000457406465618,885.7,0.00875422183631,885.7,0.0130270914194,885.7,0.0131752842784,885.7,0.0241379285009,885.7,0.0156934752568,885.7,0.0227803228894,885.7,-0.00483358150943,885.7,0.017642402329
886.6,0.374906079528,886.6,0.0114979942413,886.6,-2.68096491629E-006,886.6,0.00867533751126,886.6,0.011877175089,886.6,0.0134635820283,886.6,0.0228170683724,886.6,0.0144556119114,886.6,0.0220181609424,886.6,-0.00545385096126,886.6,0.0178745774909
887.4,0.373317655459,887.4,0.0118375903272,887.4,1.96269546571E-006,887.4,0.00991337754243,887.4,0.0108217454063,887.4,0.0141822287961,887.4,0.0224563785097,887.4,0.0137153663609,887.4,0.0223629670745,887.4,-0.00563264603535,887.4,0.0171362740495
888.3,0.372056902985,888.3,0.010897945535,888.3,0.000526469780113,888.3,0.0105218204407,888.3,0.010066142466,888.3,0.013749426637,888.3,0.0221197361221,888.3,0.012903686776,888.3,0.0228536273979,888.3,-0.00609600930385,888.3,0.0172561000542
